Date,Open,High,Low,Close
16-December-2016,1767.95,1768.13,1746.41,1751.04,
19-December-2016,1750.63,1767.42,1748.74,1758.66,
20-December-2016,1760.51,1768.49,1748.65,1750.48,
21-December-2016,1754.53,1767.83,1750.71,1759.83,
22-December-2016,1759.33,1759.50,1728.20,1729.89,
23-December-2016,1729.12,1737.05,1709.37,1734.47,
26-December-2016,1736.09,1736.92,1702.28,1706.10,
27-December-2016,1705.28,1722.25,1694.30,1719.45,
28-December-2016,1721.49,1739.07,1716.75,1722.08,
29-December-2016,1714.38,1739.79,1712.85,1737.32,
30-December-2016,1736.46,1765.25,1736.46,1762.46,
2-January-2017,1765.15,1773.53,1761.69,1766.72,
3-January-2017,1766.24,1789.05,1766.24,1786.76,
4-January-2017,1788.67,1804.60,1783.09,1784.61,
5-January-2017,1792.83,1805.83,1791.52,1803.58,
6-January-2017,1809.56,1819.22,1793.24,1796.11,
9-January-2017,1798.15,1800.48,1777.16,1783.31,
10-January-2017,1786.05,1800.44,1785.88,1792.11,
11-January-2017,1793.26,1814.25,1793.24,1811.46,
12-January-2017,1812.53,1873.29,1812.53,1869.81,
13-January-2017,1881.03,1882.87,1858.20,1863.29,
16-January-2017,1862.73,1873.66,1859.44,1863.10,
17-January-2017,1870.63,1876.47,1851.58,1874.37,
18-January-2017,1876.41,1889.06,1867.62,1873.14,
19-January-2017,1870.59,1901.06,1867.45,1896.34,
20-January-2017,1898.18,1898.92,1859.25,1863.66,
23-January-2017,1868.50,1885.33,1864.06,1874.33,
24-January-2017,1881.30,1902.94,1877.83,1901.16,
25-January-2017,1904.26,1906.00,1894.13,1898.69,
27-January-2017,1911.83,1942.60,1909.71,1935.10,
30-January-2017,1936.94,1942.60,1922.68,1930.25,
31-January-2017,1931.87,1945.13,1904.93,1908.78,
1-February-2017,1910.60,1926.51,1898.20,1922.72,
2-February-2017,1925.79,1932.82,1919.14,1922.78,
3-February-2017,1931.19,1941.46,1918.49,1924.90,
6-February-2017,1929.47,1946.18,1928.18,1940.25,
7-February-2017,1939.92,1954.66,1929.31,1936.64,
8-February-2017,1938.89,1950.42,1924.87,1940.97,
9-February-2017,1951.22,1965.79,1936.00,1939.90,
10-February-2017,1953.74,1957.09,1930.79,1936.01,
13-February-2017,1953.86,1953.86,1928.73,1944.51,
14-February-2017,1943.96,1951.39,1937.32,1947.15,
15-February-2017,1941.99,1954.34,1928.10,1930.90,
16-February-2017,1933.67,1949.87,1929.25,1946.77,
17-February-2017,1948.02,1959.25,1944.37,1955.32,
20-February-2017,1959.82,1988.79,1958.22,1984.86,
